"id","sighted_at","reported_at","location","shape","duration","description","latitude","longitude","case_number"
"85874","2017-08-12 22:30:00","2017-08-13 04:15:52","Visalia (United States)","Triangle","02:00:00","Laying out in the backyard about 830pm watching the night sky. first noticing satellites travelling, flickering of airplanes flying over when out of nowhere a streak of bright light appears catching our full attention. we then also notice a slow moving light heading northeast and disappearing out of nowhere, and reappearing a few minutes later travelling south until it also disappears out of nowhere.I then notices a full light flashing and heading south. within a few minutes, a triangular/boomerang shape object, misty white like flies over us a few hundred feet over at a steady moderate speed heading south and disappearing within 5 seconds of flight. just talking about it over and over gave me chills as i have never seen such a thing.Thereafter, as we continued laying there, another ball of light travelled south at high speed. withing and few more minutes, an orange ball flashed and also travelling at high such speed disappeared going west. as we kept staring at the sky, in awe and unbelief of what we were seeing, my wife caught what seemed like a black arrow tip travel east at at high speed and higher elevation, darker than the sky. there is no moon in the sky.","36.3627065613184","-119.31858148905049","US-08132017-0004"
"85798","2017-06-10 17:00:00","2017-08-10 08:36:55","Gunnison (United States)","Triangle","00:20:00","1. driving west to the front range of co on i-70 west. 2.Out of the corner of my eye,  3. i have excellent peripheral vision-i saw them out of the corner of my eye and when i looked to my left, i saw two perfect triangles. i thought they were fighter jets, but i've never seen perfectly triangular fighter jets, and we were nowhere close to a base. 4. two perfect triangles, black in color, the tips of the triangles were silver-not gray-very shiny. that's what caught my eye to begin with-the shiny silver. they zoomed into my view to the left (south), stopped and hovered for about 2 minutes, and then took off to the south at a high rate of speed, gone from my sight in less than a minute. 5. i was shocked! i asked if anyone else had seen what i just saw, and no one had. i was fully awake, i know what i saw wasn't of this earth. 6. they flew a little higher than they were when i saw them, then flew at a high rate of speed, out of my vision in less than a minute.","38.550124600000004","-106.9220307","US-08102017-0009"
"85797","2017-08-06 00:18:00","2017-08-10 06:55:47","Southaven (United States)","Square,  Rectangular","00:15:00","I got about 7 or 8 minutes cell footage of several blazing orange ufos crossing i-55 at southaven, ms 8-5-17 around 10 pm cst in the direct path of usually very busy memphis airspace (but not busy at this time for some weird reason?) crossing i-55 they was about 1000 feet or less alt flying straight line e to w... first seen 4 orange objects in box formation and 2 lights cut off about 1 minute after crossing i-55 and after the box configuration had passed all the remaining objects came in three's and next pairs and singles last. even got to see what one looked like in the moon light as one orange light clicked off as they was in pairs.... after it cut off could see it come down around 1/4 mile away ""top view i guess"" very close to northbound i55 as i was in southbound lane. it took about 3 or 4 seconds to settle and could see it was a black platform kinda square or triangular or maple leaf shape sort of looking lit up by the moon light. none came to it's rescue... they just kept coming.... but as they passed over my head i could not see any details in objects they just looked kinda red/orange/yellow bottom to top of plasma and rear was flickering like flames... and they kept straight line same slow speed same alt until out of sight. but as one gets dimmer in the distance more seem to follow one by one toward the end.. even as i left due to friends complaining they was bored lol i still could see one crossing the interstate in my rear view mirror..... there is no telling how many came over at that time.. i seen several...Have cell videos to prove it. only problem is while watching video seems to stop a lot and i have to keep hitting the > play button. i guess memory card was getting full. got 4:58 on first clip and other 3 or 4 clips are short as i had to keep hitting the record button as it kept stopping... i can fwd you the clips if you can edit them cut out my continuous explainations on the video just keep sound as to what works best. issues about flipping angle of phone will have to be corrected as you can see street lamps as the largest orange/white lamps at the bottom of the videos and the white moon light in the upper right. the objects in question are not as big as the street lamp sizes which was closer and kinda brighter than the object. but the black object illuminated by the moon i seen coming down was pretty big for around 1/4 mile away... you can also see traffic passing and only the sound of my high milage engine tacking... and me running my mouth ..Lol.... too bad i didn't think about my camcorder in my console for better close ups ; . ( hit me up for the contact info if you're interested. cell will only send 20 mb files so last clip #4 is 24 seconds 15.8 mb file out of four clips can transfer??? : . ( the first clip #1 is 4:58 and the best of the four..... don't know how to transfer them all via cell. if you know a better way to get the files from my cell you are welcome to all the footage. come see me and we'll talk and maybe i can bluetooth the clips to your device. more info avail. of a daytime stargate sighting and possible abduction i had in 2001 approaching saucier, ms near the ms gulf coast sat. 14th day after fri. 13th 2001 whatever month that was. once i reached the coast while driving toward the stennis space flight center i had engine trouble with tensioner belt pulley bearing failure causing engine overheating at waveland, ms. life does exist in abundance throughout the cosmos and other dimensions/multiuniverses...Etc","34.991855","-90.00243549999999","US-08102017-0008"
"85792","2017-08-10 01:00:00","2017-08-10 02:40:44","Manchester (United States)","Triangle","00:05:00","I was walking my dog on the sidewalk next to my apartment building.  i noticed 2 bright little lights moving in unison, steadily. it was prob moving faster than it appeared bc it was high in the sky. it was a clear night with a full moon so i was already looking up admiring the stars, so it caught my eye from afar. approaching from the south headed ne straight towards where i was.  i grabbed my phone to take a pic.  i accidentally turned on the flashlight and it started to slow down and appeared to descend bc the 2 light became brighter and bigger.  that's when i noticed the 3rd light that gave it it's triangular form.  i became frantic as it neared closer.  i stopped looking at it, staring at the ground thinking if they don't think i see them i'll be safe.  ive never felt such real fear in my life.  when i looked back up, still in sight it had just passed over me continuing course.  i never used the video camera on my new phone and was freaking out trying to figure out how to use it.  realizing it was seconds from being out of sight, i took a pic to try and get anything.  it was gone within seconds after over the tree line.  i stayed outside for another 2 hours, now knowing how to use my video camera, but that was it.  nothing after.  ","41.7761844042038","-72.54430516411968","US-08102017-0003"
"85762","2017-08-09 01:26:00","2017-08-09 03:17:43","Elizabethton (United States)","Triangle","00:04:00","I was feeling light headed and queazy just before seeing it. we were traveling ne when i first  spotted very bright lights in the sky to our right. we pulled over facing waffle house. it had 2 really bright white lights that caught our attention on its front like head lights. it was flying very low over trees & buildings. did not see nose of a plane, it appeared triangular. it flew diagonally to our left & behind us sw to w. we turned around and pulled over near  qp and observed as it appeared  to hover over a mountain sw-w. noticed it wobbling. was blinded by light after which did not see it anywhere.","36.33945783979645","-82.2499096262075","US-08092017-0002"
"79606","2012-04-10 02:00:00","2016-10-05 09:12:30","Worcester (United States)","N,  A","00:06:00","My dad and i were driving south down the highway in worcester mass arround 6:00 pm , i looked out of the window and noticed two white  hovering orbs off in the distance above the town they were hovering about 50-60 feet apart one above the other. the orb on top then began to pulsate a little brighter and started moving slowly  toward the other orb in an s pattern . once it made contact there was a flash and a triangular craft emerged, it hovered for a moment and started moving south bound along the highway appearing to follow our car , it got within a distance of 50-100 feet  and was a triangular craft about 35-45 feet wide, grey craft with three white lights in the corners and a red pulsating light in the center, we were driving about 60-65 mph down the highway and appeared to match our speed rotating as it flew. after about 3-5 minutes it pulled off to the right and took off into the sky. my dad was to focused on driving in the worcester traffic  and didn't see it.","42.2625932","-71.8022934","US-10052016-0006"
"79531","2016-09-30 22:12:00","2016-10-01 17:07:39","Port Lavaca (United States)","Triangle","00:00:17","Stepped out to have a cigarette, noticed movement to my left, looked up in a northwest direction and noticed an object moving toward me at about 40 degrees to the horizon.Lights from the city cast a dim light upon the underbelly of the craft allowing me to determine it was solid and had shape. as it started moving overhead i noticed it had an array of lights underside, five total small in comparison to the overall size of the object, pinkish in color and appeared to be round in shape. the lights were configured in the the shape of a chevron.   the craft itself had a very distinctive outline, that of a triangle. the craft moved in a straight line from nw to se making no sound, totally silent. the craft moved over the waters of lavaca bay and i lost sight of it.  as to my feelings during the event, i became very exited, somewhat fortunate to be able to witness such an event. i was in a clear state of mind and knew what i saw was real. i had a very good and distinct view of this craft. as for the present i am left with a lot of questions and i would like to have some answers.           ","28.6369461","-96.61522989999999","US-10012016-0012"
"79487","2016-09-24 22:24:00","2016-09-29 11:27:08","Montréal (Canada)","Triangle","00:00:04","I was on my balcony where i live when i saw it. i was scaning the sky as i do to watch airplanes go by in the night sky. over montreal there's a lot of air trafic and as i was watching this plane go by i've notice  faint lights crossing that plane right underneath it. its only when it flew at great speed right overhead that i saw what it was or wasn't because what i saw definitely wasn't a plane. it was triangular in shape and look almost transparent either it was black or was in somekind of cloaking mode. there was red and greenish lights around the edges of the craft witch helped me to notice it first and establish its shape because otherwise i woudln't have seen it at all. even the lights was quite faint but i could see it clearly because my attention zeroed in that thing and my brain was going a thousand mile trying to make sense of it and to sink in as much as i could of the event witch lasted 3 second, maybe four at the most. it might sound like not enough time to see something but believe you me it is more then enough to know this was not normal. and to me the creepiest part of it all is the absence of sounds. it moved in total silence. i was shocked by it and made me uncomfortable like they are stalking us. it disappear in the horizon real quick. it was as fast as a jet fighter. it had no blinking lights like a plane would have. i replayed and replayed my memory of it to try to discredit what i saw but honestly could not. it was a traumatic experience to say the least. when i tried to talk to my brothers and my sisters about it they were all laughing and making jokes about it. i knew then i could not share this experience with nobody and had to keep it to myself, one of the most defining experience in ones life, finding out that there is something or someone out there from another world visiting us and i cant share it. i is a heavy burden and it is taking a toll on me. thank god for mufon i can at least taking it off my chest to get some relief. i did a composite image on my computer to show approximately what i saw but it give a pretty good idea of what it looked like. if anybody have some answers or better yet seen this thing on the 24th of september around montreal please write to me ","45.528622657935074","-73.57426174875216","CA-09292016-0003"
"79478","2016-09-27 22:20:00","2016-09-29 00:01:39","Orange Park (United States)","Triangle","00:30:00","On september 27th, 2016 i was driving home from work down a road along the river at approximately 8:20 pm when i saw two blue lights that flashed yellow and then blue again, consistently and i also saw a solid red light that did not flash or go off, and noticed that i was seeing a black triangular aircraft across the river. the next thing i knew, it was directly above me so logic tells me it flew across the river, however i do not remember witnessing an actual flight path because it happened so quickly. the craft was about 2.5 cars large, solid black with lighter grey geometrical lines on the underneath, along with a circle in the center of the under-part. it was shortly after concealed by the treeline so i continued my drive to the atm at the bank about a mile and a half straight ahead. once i left the bank, i saw the craft again directly in front of me, but down the road a little way. i was already going in that direction to go home and the craft went in the same direction so i essentially followed it. i passed my subdivision to continue to see where this craft was going. i proceeded to follow it for about 3 minutes when all of a sudden there was a flash of white light inside my car to my right eye, as if someone in my passenger seat was taking a picture of me with a flash (however, i was alone in my car), and then the craft was completely gone. it was absolutely nowhere to be seen and it was a clear night, stars everywhere. no other planes or objects in the sky. there were people out and about walking, running, enjoying the evening and no one seemed to even look up at it or notice it. however, a friend of mine who is a first responder also saw the craft separately from me seeing it. there have been no reports in the media of a drone or military maneuvers in my area, however i do live just miles from a navy base and there are a total of 4 military bases in our greater area. ","30.1785567","-81.69830910000002","US-09282016-0029"
"79474","2016-09-28 20:30:00","2016-09-28 22:10:26","Hot Springs (United States)","Triangle","00:03:00","I was outside smoking when i notice it in the sky and the neighbors saw it as well.  i went next door to follow it and it disappeared from sight.","34.5222599444326","-93.06891890124213","US-09282016-0025"
"79362","2016-09-24 08:00:00","2016-09-24 09:51:31","Charlotte (United States)","Diamond","00:05:01","I was letting my dogs out to use the bathroom.. it was a helicopter circling the the area right behind my house. the object came over tree line so bright very slow and swrving like a drunk driver.  i thought, i never seen one this close cause i see them at night all the time but very high.I ran upstairs to tell my lady to come look while i grab my phone. by that time it was in front of my home and as it had speed away .. but i was able to film the end of my encounter ","35.236586900000006","-80.8386167","US-09242016-0003"
"79353","1982-10-15 01:00:00","2016-09-23 18:22:28","De Soto (United States)","Triangle","00:01:30","In the late evening of oct 1982 i and my girl friend were traveling north on illinois 51, returning from a movie date in carbondale, il heading home to nashville, il when nearing the town of de soto, il we both noticed what looked like car head lights hovering above the center of town, curious we stopped short of entering the town to observe what we were seeing, after a short time the object started to move heading south in our direction.  being young and curious i opted to stay put and watch what we were seeing with my head out the window of the car as it passed within a stones throw distance overhead.  my at the time girl friend was scared hitting me and telling me to take off and get out of there, me being suborn i stayed put instead to try and figure out what it was, puzzled i was not sure what i was seeing as it passed overhead, with the help of town lights i was able to see the bottom and part of the side of the object, it was a dull black triangular shaped craft about 30ft from each point width and length and had no propellers, landing gear, windows or any other feature of known air craft, the object was traveling south at less than 10 mph while over the town.  as the object continued to travel south passing us parallel to route 51 just off the south bound lane, i continued watching and noticed the craft had what looked like a red tail light about a 1/4 the width across the back, it kept traveling south picking up speed as it reached the out skirts of town until it accelerated to unknown speed where i then lost site of it.  both myself and at the time girlfriend were completely confused of what we seen, it was not a plane, helicopter, or any known craft of that era, we joked that we just seen a ufo and told friends what we seen later that night, which of course they didn't believe. but one friend noticed a day or so later that a similar object was reported in the local papers stating that it had been seen in illinois and mississippi on that same night. i am older now and held onto the story of what we had seen for 34 years, i do not want any public attention from this report, i feel getting it out there might help tie my encounter to another from that location and time frame.","37.8175505","-89.2278613","US-09232016-0020"
"79201","2016-09-16 06:04:00","2016-09-16 21:12:04","Ann Arbor (United States)","Triangle","","I have reached out to you before. i have had four+ dr ask me when did i have tubes put in my ears......I never have!!!!!!! in the last three years i have been dealing with unexplained skin rashes, weird sore patterns in weird spots,loss of time at night!! now my lawn by my bedroom window has three darkened burn circles, two about 12ft apart from each other, next one is about 16 ft apart from the other two... shaped like a triangle!! middle grass is pressed down.  i walk this way everyday to get the mail. this happened last night or the night before!!  help!!!! i need answers please!!!","42.22035176789699","-83.77856550936738","US-09162016-0022"
"85689","2017-08-01 21:00:00","2017-08-06 14:02:19","Cedar Park (United States)","Triangle","00:00:04","I was taking a picture of the sunset. i didn't even see the lights at the time. yesterday i went to edit the picture and i saw the lights. zoomed in and you can see they are recessed. upon closer examination i saw the triangular shape in front of the lights. ","30.512408","-97.8185588","US-08062017-0015"
"85687","2017-08-06 01:05:00","2017-08-06 13:21:43","Allentown (United States)","Triangle","00:09:00","1- i was in allentown pa driving down hamilton st and american parkway 2-i noticed the objects because the looked like fire balls floating right in front of the car. 3- thought is was the street light until i seen so many together looked like fire balls  4- the objects where 4 floating orbes of light yellow orange color or red orange color then as they ascended one disappear to only 3 that spread out to a triangular shape it was like the inner part of the triang copyed the same black color of the sky as camouflag 5- feeling was confused in disbelief  in amazement try to recode it with a cell phone but was to fouce on the object it went like a blink of light disappear in to the moon  after the sighting me and my boyfriend couldnt even think or explane what we just saw ","40.6099805","-75.4889733","US-08062017-0013"
"85624","1979-07-15 02:00:00","2017-08-03 23:01:07","Alvin (United States)","Sphere","","This report encompasses three separate orb sightings, all three of which were nothing short of profound and all three of which were witnessed by my brother and one of which also was witnessed by my then sister-in-law.  it would be difficult to say which of the three was the most profound, but if pressed to do so, i would say that the third encounter was the most profound because it was the longest in duration (perhaps 15 minutes); it was clearly a function and result of intelligence (followed aside our vehicle for several miles and coordinated with our turns and the like) and, because of subsequent time and memory loss.  some 38 years have gone by since the encounters (all three within 1 1/2 years at three different locations), of which i rarely speak for fear of ridicule.  at one point we turned right, but the object continued on its previous course and out of sight.  we then tuned left, then right and approached an elevated irrigation canal (rice canal) and when we reached the top of the canal and bridge, the object was stationary approximately 100 feet in front of us and perhaps 3-4 feet above the pavement.  it was clearly waiting.  i (none of us) have any memory of what transpired after we saw the object in front of and below us.  for whatever it is worth, i am not a nut.  i am an officer of a $160 million oil & gas manufacturing and service company; i earn between $500,000 and $900,000 per year; i manage a very successful business unit and i direct the efforts of a team of engineers and craftsmen representing multiple disciplines.  having said all that, i would very appreciate consultation with a professional in this field because, well, i need and want to talk to someone; it troubles me.  i also bore witness to an enormous triangular-shaped object (perhaps 500 feet in length from the front tip to its tail)having nine lights on its underbelly.  i would put the altitude at less than 3,000 feet, but it was night, so the altitude and size of the object would be difficult to swear to.  stranger than the size and shape was that it made no sound, yet was obviously under propulsion as it moved slowly overhead.  now, in addition to all this, i have one nagging memory of finding myself heavily sedated inside of a craft and being lowered from upper level through a hatch into a lower level.  the hatch is best described as being akin to a hinged bank vault door, although only four or so feet in diameter.  it is the structure and details of the hatch that i best recall, although while in transit and passing through the upper level, well, a cockpit.","29.4297872","-95.2382109","US-08032017-0022"
"85617","1997-03-08 01:00:00","2017-08-03 17:35:28","Chancy (Switzerland)","N,  A","00:01:00","L'm very sorry because my english is very bad. l'm witness ufo triangular with great light white. date 1997 8 mars at 11 pm. my home geneve switzerland. another witness in uk looking the same triangular object.","46.136878289164216","5.991306591626023","CH-08032017-0016"
"85606","2017-08-03 03:30:00","2017-08-03 06:17:47","Benton (United States)","Triangle","00:15:00","I was out walking my dog with my girlfriend when we noticed a hovering craft across the street in the open field.  we were casually strolling in our yard with our dog and the sky is pretty and clear. we realized that it was hovering and then it danced a little before shooting a white beam of light across the sky.  at first we thought maybe it was an airplane, but it didn't move whatsoever. it was triangular in shape, two surface  lights pulsated reddish orange and yellow, and they were definitely pulsing in a pattern or code. we then saw a light beam pass over our heads again. i was shocked at first and thought maybe i wasnt really seeing it,until my girlfriend spoke up and then we noticed a lot more of the ufos were surrounding us and communicating with each other. it was terrifying yet thrilling at the same time. after watching for fifteen minutes or so we decided t go inside. it's. an experience i will never forget, and i know my girlfriend wont eiher. ","36.8997389","-88.3182834","US-08032017-0006"
"85549","2017-07-31 23:44:00","2017-08-01 11:15:24","Moncks Corner (United States)","Triangle","00:08:00","My friend and i had just left subway, and were driving on the main street in town towards the local high school, no plan for anything in mind. then, just out of no where, i saw three bright lights in the sky. i started telling my friend to speed up, and she did, trying to catch up to it. that's when we got right next to it, and i yelled at her to slow down, seeing as it wasn't moving and we were going to pass it. so, we pulled into the church parking lot, which it was hovering right over. it and ourselves sat there for about a minute or two, and then it just floated away, so we started following it again. then, all the sudden, it was just gone. we were pretty excited about it, and not scared in the slightest. we knew/thought it was a ufo as soon as we saw it, because it had the three white lights and the triangular shaped body.","33.21048117597876","-80.03754083353489","US-08012017-0011"
"85494","2017-07-30 04:30:00","2017-07-30 12:56:29","Greeneville (United States)","Diamond","00:01:30","While driving to pigeon forge my girlfriend noticed an object. i thought it was just the cellphone tower with a red light in the distance, then corrected her. she then told me that i wasn't looking at the correct thing. i then noticed about 100 meters above the surface was an object with slow rotation, and white blinking lights on each appendage that pulsed slowly across the two. the object was triangular or square, though a rotation was present i didn't get to see a full rotation, and only one light was active at a time. in the centre of the object was a large sphere, which seemed to produce some sort of plume that extended roughly 5 meters from the sphere. the appendages only produced the white lights from what seemed to be greyish circles. the object was shaped somewhat like a pyramid, with convex sides, like the attached drawings. on the exterior of the object, the triangular features seemed build up to the sphere in an overlapping pattern, and did the same but inverse on the inside leading up to the sphere. imagine there's more layers of triangles overlapping in the attached (poorly drawn)drawing. that convex shape on the sides is nicely displayed, though. the drawing is of a top view.   the object approached relatively fast. the speed of my vehicle was around 75 mph the whole way. while the vehicle approached at about 60 m/s, it slowed to about 25 m/s once it reached me. it seemed to follow a straight path in my time observing it. when i wasn't able to focus on it, my girlfriend noticed it's closest point was about 200 metres from us. at this point it appeared to be about 15 metres in diameter. my girlfriend pointed out that it flew over the road, then simply vanished once we had driven about half a kilometre from the closest approach.  personally, i'm an avid rocketry nerd. it somewhat comforted me to know that that could have been an extraterrestrial vehicle, regardless of the chances. i'm sure others may have had a different reaction. i simply wished that i could study it, and it peaked my curiosity my whole journey. as for my girlfriend, it was a mixture of fear and excitement. ","36.172427400000004","-82.82865609999999","US-07302017-0014"
"85442","2017-07-26 02:00:00","2017-07-28 21:34:55","San Bernardino (United States)","N,  A","00:10:00","While looking at a bright flickering star on the northern horizon slightly east of the big dipper but below it i saw a very slow object moving extremely bright pulsating light that was moving in a somewhat ""up and down"" flight path the time was around 10-11pm so the sky was nearly completely dark except for light pollution from the city and around my apartment. i saw no physical surface but believe it may have been a triangular since the light pulsed in a somewhat random order but kept going in the same direction as stated. the light would only pulse one at a time and slowly fade out to black only at the front of the craft and at points ""possibly"" wingtips. the light mentioned was far brighter than a passenger plane coming in for a landing at night with headlights on. i first thought it was maybe a nova or supernova but it continued to move across the sky so i immediately dismissed that idea. i would like to have this investigated as soon as possible i am extremely sorry for not including photos or video which i know will hamper the investigation if not completely render it invalid","34.112596066456994","-117.26628622209601","US-07282017-0022"
"85413","2017-07-25 07:30:00","2017-07-27 21:45:06","Saint Albans (United States)","Triangle","01:30:28","Couldn't sleep, went out to front porch to drink coffee and smoke.  saw large what i thought was a star, but 3 close together.  took great pic on my cell phone.  object in photo was triangular with a tether that was oblong, 2 other identical as on the tether sticking out from left side of craft.  stationary for about 90 min., short burst of a contrail that didn't seem to affect its position.  felt no fear, knew it wasn't anything i'd seen before.  after seeing my pic i am in awe.  found other sightings describing the exact object i saw, tether and all.  it's exciting and i keep going back to cell pic.  it's mesmerizing.  still hard to wrap my mind around it.  as the sun came up, i could no longer locate it in the sky.  the pic you won't believe if i can get it to you.  absolutely fantastic!.  i can't find any pic on your site that shows any detail.  i keep going back to it and there are no words in any language how i now feel.  i'm glad others have seen it, but the picture, i'm dumbstruck and numb when i look at it.  if it's ours it's the best kept secret.  the pic is.That good.","38.3793695","-81.8191658","US-07272017-0020"
"85303","2017-07-06 06:41:00","2017-07-23 21:36:36","White Lake (Canada)","Circle","","It was 4:41 a.M. on a hot summer night, with no stars and no clouds. i was waiting to feed a stray dog. when he yelps, i go feed him. this time, he came at about 4:30 in the morning. it was a clear night and there were no stars. i decided to look out the front window because i noticed one time a few weeks prior that as i was watching a man ride the road on his bike, there was a large white light very low that moved and disappeared at will, at the same time 4:30 a.M. i looked out the front window and i seen that low bright white light. it looks diamond shape. it was too low to be a star. i decided that i would videotape it since i had my ipad handy. i was able to open the window totally and there is no screen in that window so i am videotaping in the open air and not through a window or screen. in the videotape, you see the streetlight, its the big light. to the upper right of the streetlight, you see the white light that i am filming. when you look at the ufo close in the video, you see some sort of movement of the light. it's not just a stationary light. it's pulsing or something. as soon, as the video plays, look immediately above the streetlight. almost 2 seconds in, another white light appears momentarily and disappears. it is the same size as the first ufo i am filming. note: i videotaped on july 14th at 4:30 am and the same light was there stationary. note: i videotaped again on july 18th at the same time, 4:30 a.M. and this time there was a giant triangular shape of lights, many times bigger than the little light i was filming. there was also a little ship that traveled through the sky and disappeared.  these items were too high and could not be seen by my ipad. what's interesting is that i wasn't scared of seeing this. i felt calm and soothed. i stayed awake and checked periodically and with the rising sun, the lights disappeared and could not be seen anymore. i'm sending a 16 second video of the ufo when it was photobombed on july 6th, 2017.","45.27267356402388","-76.47727948353354","CA-07232017-0023"
"79111","2016-09-12 21:10:00","2016-09-12 22:22:45","Upper Tantallon (Canada)","Triangle","00:02:00","It was about 7:10pm atlantic time and i was a passenger in a vehicle driving on the highway (highway 103 ns) into upper tantallon, coming from halifax, roughly 4 mins before the exit onto hammond's plains rd. the pyramid-shaped object was stationary in the sky directly in front of us and a smidge to the right of centre through the windshield, above the horizon, but not up in the clouds. it appeared distant but quite large and more reflective of the sun than anything i've ever seen before. i might be a bit off with the shape description as it reflected the light to the point where the edges were obscured. i pointed it out to the driver (who had been focused on the road, but easily found it when he looked up) and he also couldn't figure out what it was. it remained completely stationary for over a minute as we drove toward it and i joked that maybe it was a ufo, expecting to figure out what it was as we got closer. as i watched without looking away, it very, very quickly receded into the distance, directly opposite of where we were and was half the size it first was within a second, then completely vanished within one more. there was no sign of it after that. it either took off at an incredibly high speed or shrank to nothing before my eyes as it did not appear to travel laterally from our position.  the driver and i cannot explain what we witnessed or identify it as any of the other objects one would expect to see in the sky. this was not a plane or balloon, not a drone or anything else i know of. ","44.687751","-63.877752","CA-09122016-0017"
"79046","2016-09-09 21:10:00","2016-09-09 23:12:27","Antioch (United States)","Triangle","00:05:00","I was outside my house, in antioch, tn, playing with my kids and the neighborhood kids. i've been checking the sky when it's clear due to seeing strange things recently (my daughters and i went to their school playground last week and stayed until it got dark. my oldest saw some lights in the sky and said momma what's that? i looked up and saw 3 bright white lights starting to separate from each other and go in 3 different directions. one moved straight up in the sky, another moved south east and another northwest. not a single one was blinking and they were moving much faster than the airplanes in the area. i couldn't tell if they made a noise as there were airplanes in the area that i could here, all of which had blinking red/green lights of course.) i noticed the object tonight coming from the sw and kept an eye on it because of the unusual brightness and triangular v shape. it was like it was made of a bright red light completely. it didn't look like there were multiple lights. i also noticed the orange-red trail was not lagging behind like planes in the area normally do. it stayed at a consistent distance the entire time i could see it. the object moved ne at a fairly high speed, faster than the planes in the area for sure. i thought it was a commercial plane at first, but quickly ruled that when it was not blinking and when it came directly overhead and i could see the odd trianglular v shape. not sure exactly what time the sunset was, but the trail could've been orange-red  colored due to the sunset. i watched the object until i couldn't see it anymore with my eyes only. i didn't have binoculars handy. 5 of us total witnessed it and are clueless as to what it could be! i tried googling it like i do with just about everything else i see (the 2 green fireballs i saw last year a week apart from each other were pretty crazy looking, but they're somewhat common as far as i could find in my googling them.) totally would've recorded if i had my phone outside with me!! i'm hoping someone else noticed it as well!! ","35.4448038","-89.3470152","US-09092016-0022"
"78929","2016-09-04 16:18:00","2016-09-04 21:50:53","Auburn (United States)","Teardrop","00:01:00","1) i was driving in my car over to my dad's house to go hang out with him when i looked up to the left of me and saw what i thought was one of those stealth type planes but i noticed the wings/""fins"" on the side of it didn't normally match the ones that i had previously seen before. they looked like they had bat like points on the ends of them (think of the bat symbol almost on a triangle/tear drop shape). behind the black object was a weird, small shape that looked like it was glimmering/glittering, it was super sparkly but i wasn't able to identify it at all. 2) the sky was a clear blue and the object was completely black/dark and the object it was either pulling or following it was shiny and reminded me of sparkly mesh netting.  3) at first when i noticed it i thought it was one of the stealthy/army planes since i've seen those around here and there, but the wings on the side of it didn't match any of the kind i had seen before, plus the weird sparkly spider-web behind it made it seem really out of place. 4) it was completely black and flying in a straight line while ""pulling"" (it didn't look attached to the actual flying object, it looked like it was being pulled though) this incredibly shiny, glittery mesh that reminded me of a spider web when it gets water droplets on it and sparkles. it wasn't driving in any weird path or anything like that, it was moving completely straight as was the object behind it. 5) i was mostly confused since it wasn't like anything i had seen before, it looked weird and not normal too me once i saw the weird netting behind it. i didn't feel any weird or strange feelings coming over me when i saw it, just mostly confused once again when i lost sight of it. 6) i don't like saying ""it just dissapeared"" because it sounds cliche, but that is exactly what it did. it was there one moment and then gone the next, the object being pulled behind it was gone as well. while at a red light i looked everywhere. everywhere. behind me, to the sides of me, in the air, near the road, and it was completely gone. when i reached my destination of my dad's house i looked everywhere then too but i was not able to see it again, which kind of freaked me out.","47.3219439","-122.214026","US-09042016-0019"
"78826","2016-08-31 00:01:00","2016-08-31 07:04:23","Oxford (United Kingdom)","Triangle","00:01:00","Oxford, uk, i was in my back garden with my wife at 10pm last night. we live 1.2 miles from the centre of oxford. my wife saw it first. it came from ssw and moved in a perfect line to a direction of nnw. it was triangular with a light at each angle (so 3). they were a yellow, orange colour. it was lower in the sky than any aircraft but was huge and completely silent. it also had a strange glow about it. it moved more gracefully than anything i've ever seen in the sky. its outline was clearly visible despite it being night time, but it was a clear night with no clouds. i have been skeptical about the ufo phenomena over the last few years but this was 100% real and something i will never forget and am so grateful for having witnessed. during the sighting our back light came on, which it hasn't in a while, but it did not detract from what we saw. it vanished out of sight behind a building due to its trajectory and flight path relevant to our position as viewers","51.7502029","-1.2377844","GB-08312016-0005"
"78811","2016-08-30 12:00:00","2016-08-30 12:40:29","Philadelphia (United States)","Triangle","00:20:00","My girlfriend and i were laying in bed and heard a helicopter hovering overhead for several minutes. finally my curiosity was piqued and i looked out the window to see a shiny triangular object hovering stationary in the clear blue sky. it was a perfectly clear day, with almost no clouds, and the object was plainly visible.  as i continued to look, the object or objects started to tumble in place, reflecting sunlight or twinkling, and moving slowly to the west away from our location. it appeared at first to be a solid object, but the longer we watched, we could see three distinct orbs in a triangle formation, shiny and white, tumbling in place and changing formation several times. the helicopter continued to hover in place directly above our house, but we couldn't tell if it was a news chopper or a ""black"" helicopter. we attempted to capture footage on my cell phone, but it was too far away (shots i took where it should be in frame show only blue sky) and it moved w/sw until it disappeared from sight.","40.0272655","-75.18355799999999","US-08302016-0014"
